"Four-Year Graduation Rates, 2018-19"
"All Districts, Special Education Status"

"",,,,"Graduates",
"Colchester School District","=""0280011""","Special Education",33,24,72.7
"Common Ground High School District","=""2680013""","Non-Special Education",35,31,88.6
"Common Ground High School District","=""2680013""","Special Education",12,12,"*"
"Connecticut Technical Education and Career System","=""9000016""","Non-Special Education",2037,1986,97.5
"Connecticut Technical Education and Career System","=""9000016""","Special Education",302,288,95.4
"Coventry School District","=""0320011""","Non-Special Education",87,84,96.6
"Coventry School District","=""0320011""","Special Education",20,18,90.0
"Cromwell School District","=""0330011""","Non-Special Education",114,112,98.2
"Cromwell School District","=""0330011""","Special Education",19,14,"*"
"Danbury School District","=""0340011""","Non-Special Education",672,557,82.9
"Danbury School District","=""0340011""","Special Education",118,70,59.3
"Darien School District","=""0350011""","Non-Special Education",261,261,100.0
"Darien School District","=""0350011""","Special Education",74,67,90.5
"Department of Mental Health and Addiction Services","=""3370015""","Special Education",6,"*","*"
"Derby School District","=""0370011""","Non-Special Education",67,54,80.6
"Derby School District","=""0370011""","Special Education",17,9,"*"
"East Granby School District","=""0400011""","Non-Special Education",61,61,100.0
"East Granby School District","=""0400011""","Special Education",11,11,"*"
"East Haddam School District","=""0410011""","Non-Special Education",64,63,98.4
"East Haddam School District","=""0410011""","Special Education",11,10,"*"
"East Hampton School District","=""0420011""","Non-Special Education",120,118,98.3
"East Hampton School District","=""0420011""","Special Education",11,8,"*"
"East Hartford School District","=""0430011""","Non-Special Education",458,421,91.9
"East Hartford School District","=""0430011""","Special Education",103,74,71.8
"East Haven School District","=""0440011""","Non-Special Education",200,163,81.5
"East Haven School District","=""0440011""","Special Education",35,20,57.1
"East Lyme School District","=""0450011""","Non-Special Education",218,212,97.2
"East Lyme School District","=""0450011""","Special Education",40,26,65.0
"East Windsor School District","=""0470011""","Non-Special Education",58,56,96.6
"East Windsor School District","=""0470011""","Special Education",19,11,"*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Non-Special Education",61,41,67.2
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Special Education",12,6,"*"
"Ellington School District","=""0480011""","Non-Special Education",173,170,98.3
"Ellington School District","=""0480011""","Special Education",28,26,92.9
"Elm City College Preparatory School District","=""2890013""","Non-Special Education","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Special Education","*","*","*"
"Enfield School District","=""0490011""","Non-Special Education",304,281,92.4
"Enfield School District","=""0490011""","Special Education",65,43,66.2
"Explorations District","=""2720013""","Non-Special Education",22,18,81.8
"Explorations District","=""2720013""","Special Education",9,8,"*"
"Fairfield School District","=""0510011""","Non-Special Education",662,654,98.8
"Fairfield School District","=""0510011""","Special Education",124,98,79.0
"Farmington School District","=""0520011""","Non-Special Education",252,251,99.6
"Farmington School District","=""0520011""","Special Education",31,30,96.8
"Glastonbury School District","=""0540011""","Non-Special Education",463,460,99.4
"Glastonbury School District","=""0540011""","Special Education",50,45,90.0
"Granby School District","=""0560011""","Non-Special Education",144,143,99.3
"Granby School District","=""0560011""","Special Education",28,26,92.9
"Greenwich School District","=""0570011""","Non-Special Education",604,589,97.5
"Greenwich School District","=""0570011""","Special Education",78,64,82.1
"Griswold School District","=""0580011""","Non-Special Education",93,87,93.5
"Griswold School District","=""0580011""","Special Education",40,27,67.5
"Groton School District","=""0590011""","Non-Special Education",247,226,91.5
"Groton School District","=""0590011""","Special Education",47,27,57.4
"Guilford School District","=""0600011""","Non-Special Education",234,233,99.6
"Guilford School District","=""0600011""","Special Education",32,28,87.5
"Hamden School District","=""0620011""","Non-Special Education",319,300,94.0
"Hamden School District","=""0620011""","Special Education",83,41,49.4
"Hartford School District","=""0640011""","Non-Special Education",1083,846,78.1
"Hartford School District","=""0640011""","Special Education",293,152,51.9
"Highville Charter School District","=""2860013""","Non-Special Education","*","*","*"
"Highville Charter School District","=""2860013""","Special Education","*","*","*"
"Jumoke Academy District","=""2610013""","Non-Special Education","*","*","*"
"Jumoke Academy District","=""2610013""","Special Education","*","*","*"
"Killingly School District","=""0690011""","Non-Special Education",175,153,87.4
"Killingly School District","=""0690011""","Special Education",39,25,64.1
"Learn","=""2450014""","Non-Special Education",169,163,96.4
"Learn","=""2450014""","Special Education",35,26,74.3
"Lebanon School District","=""0710011""","Non-Special Education",69,63,91.3
"Lebanon School District","=""0710011""","Special Education",25,19,76.0
"Ledyard School District","=""0720011""","Non-Special Education",161,155,96.3
"Ledyard School District","=""0720011""","Special Education",37,28,75.7
"Litchfield School District","=""0740011""","Non-Special Education",66,66,100.0
"Litchfield School District","=""0740011""","Special Education",7,6,"*"
"Madison School District","=""0760011""","Non-Special Education",236,236,100.0
"Madison School District","=""0760011""","Special Education",32,27,84.4
"Manchester School District","=""0770011""","Non-Special Education",402,355,88.3
"Manchester School District","=""0770011""","Special Education",80,41,51.3
"Meriden School District","=""0800011""","Non-Special Education",458,407,88.9
"Meriden School District","=""0800011""","Special Education",129,63,48.8
"Middletown School District","=""0830011""","Non-Special Education",292,277,94.9
"Middletown School District","=""0830011""","Special Education",49,36,73.5
"Milford School District","=""0840011""","Non-Special Education",376,365,97.1
"Milford School District","=""0840011""","Special Education",82,59,72.0
"Monroe School District","=""0850011""","Non-Special Education",213,213,100.0
"Monroe School District","=""0850011""","Special Education",30,24,80.0
"Montville School District","=""0860011""","Non-Special Education",137,130,94.9
"Montville School District","=""0860011""","Special Education",20,10,50.0
"Naugatuck School District","=""0880011""","Non-Special Education",257,230,89.5
"Naugatuck School District","=""0880011""","Special Education",51,34,66.7
"New Britain School District","=""0890011""","Non-Special Education",514,429,83.5
"New Britain School District","=""0890011""","Special Education",154,91,59.1
"New Canaan School District","=""0900011""","Non-Special Education",265,264,99.6
"New Canaan School District","=""0900011""","Special Education",50,44,88.0
"New Fairfield School District","=""0910011""","Non-Special Education",193,192,99.5
"New Fairfield School District","=""0910011""","Special Education",29,26,89.7
"New Haven School District","=""0930011""","Non-Special Education",1185,1020,86.1
"New Haven School District","=""0930011""","Special Education",277,163,58.8
"New London School District","=""0950011""","Non-Special Education",212,190,89.6
"New London School District","=""0950011""","Special Education",60,26,43.3
"New Milford School District","=""0960011""","Non-Special Education",271,255,94.1
"New Milford School District","=""0960011""","Special Education",46,36,78.3
"Newington School District","=""0940011""","Non-Special Education",290,281,96.9
"Newington School District","=""0940011""","Special Education",47,39,83.0
"Newtown School District","=""0970011""","Non-Special Education",370,366,98.9
"Newtown School District","=""0970011""","Special Education",39,29,74.4
"North Branford School District","=""0990011""","Non-Special Education",103,102,99.0
"North Branford School District","=""0990011""","Special Education",26,20,76.9
"North Haven School District","=""1010011""","Non-Special Education",221,219,99.1
"North Haven School District","=""1010011""","Special Education",35,22,62.9
"North Stonington School District","=""1020011""","Non-Special Education",38,"*","*"
"North Stonington School District","=""1020011""","Special Education",8,"*","*"
"Norwalk School District","=""1030011""","Non-Special Education",741,690,93.1
"Norwalk School District","=""1030011""","Special Education",120,88,73.3
"Norwich Free Academy District","=""9010022""","Non-Special Education",509,451,88.6
"Norwich Free Academy District","=""9010022""","Special Education",90,59,65.6
"Old Saybrook School District","=""1060011""","Non-Special Education",100,95,95.0
"Old Saybrook School District","=""1060011""","Special Education",10,7,"*"
"Oxford School District","=""1080011""","Non-Special Education",134,133,99.3
"Oxford School District","=""1080011""","Special Education",28,24,85.7
"Plainfield School District","=""1090011""","Non-Special Education",138,117,84.8
"Plainfield School District","=""1090011""","Special Education",33,19,57.6
"Plainville School District","=""1100011""","Non-Special Education",165,158,95.8
"Plainville School District","=""1100011""","Special Education",21,14,66.7
"Plymouth School District","=""1110011""","Non-Special Education",107,100,93.5
"Plymouth School District","=""1110011""","Special Education",18,15,"*"
"Portland School District","=""1130011""","Non-Special Education",91,88,96.7
"Portland School District","=""1130011""","Special Education",14,7,"*"
"Putnam School District","=""1160011""","Non-Special Education",70,67,95.7
"Putnam School District","=""1160011""","Special Education",22,17,77.3
"Regional School District 01","=""2010012""","Non-Special Education",100,95,95.0
"Regional School District 01","=""2010012""","Special Education",16,14,"*"
"Regional School District 04","=""2040012""","Non-Special Education",121,115,95.0
"Regional School District 04","=""2040012""","Special Education",28,22,78.6
"Regional School District 05","=""2050012""","Non-Special Education",312,309,99.0
"Regional School District 05","=""2050012""","Special Education",46,36,78.3
"Regional School District 06","=""2060012""","Non-Special Education",71,71,100.0
"Regional School District 06","=""2060012""","Special Education",18,16,"*"
"Regional School District 07","=""2070012""","Non-Special Education",174,171,98.3
"Regional School District 07","=""2070012""","Special Education",28,18,64.3
"Regional School District 08","=""2080012""","Non-Special Education",195,192,98.5
"Regional School District 08","=""2080012""","Special Education",39,28,71.8
"Regional School District 09","=""2090012""","Non-Special Education",201,200,99.5
"Regional School District 09","=""2090012""","Special Education",34,27,79.4
"Regional School District 10","=""2100012""","Non-Special Education",171,168,98.2
"Regional School District 10","=""2100012""","Special Education",27,23,85.2
"Regional School District 11","=""2110012""","Non-Special Education",34,32,94.1
"Regional School District 11","=""2110012""","Special Education",8,8,"*"
"Regional School District 12","=""2120012""","Non-Special Education",56,55,98.2
"Regional School District 12","=""2120012""","Special Education",11,9,"*"
"Regional School District 13","=""2130012""","Non-Special Education",103,103,100.0
"Regional School District 13","=""2130012""","Special Education",37,33,89.2
"Regional School District 14","=""2140012""","Non-Special Education",160,159,99.4
"Regional School District 14","=""2140012""","Special Education",34,30,88.2
"Regional School District 15","=""2150012""","Non-Special Education",252,248,98.4
"Regional School District 15","=""2150012""","Special Education",56,49,87.5
"Regional School District 16","=""2160012""","Non-Special Education",155,147,94.8
"Regional School District 16","=""2160012""","Special Education",16,12,"*"
"Regional School District 17","=""2170012""","Non-Special Education",133,132,99.2
"Regional School District 17","=""2170012""","Special Education",27,25,92.6
"Regional School District 18","=""2180012""","Non-Special Education",104,104,100.0
"Regional School District 18","=""2180012""","Special Education",10,9,"*"
"Regional School District 19","=""2190012""","Non-Special Education",249,240,96.4
"Regional School District 19","=""2190012""","Special Education",43,29,67.4
"Ridgefield School District","=""1180011""","Non-Special Education",338,336,99.4
"Ridgefield School District","=""1180011""","Special Education",60,44,73.3
"Rocky Hill School District","=""1190011""","Non-Special Education",164,154,93.9
"Rocky Hill School District","=""1190011""","Special Education",26,24,92.3
"Seymour School District","=""1240011""","Non-Special Education",146,135,92.5
"Seymour School District","=""1240011""","Special Education",33,22,66.7
"Shelton School District","=""1260011""","Non-Special Education",329,314,95.4
"Shelton School District","=""1260011""","Special Education",49,28,57.1
"Simsbury School District","=""1280011""","Non-Special Education",294,292,99.3
"Simsbury School District","=""1280011""","Special Education",77,57,74.0
"Somers School District","=""1290011""","Non-Special Education",105,103,98.1
"Somers School District","=""1290011""","Special Education",26,18,69.2
"South Windsor School District","=""1320011""","Non-Special Education",260,254,97.7
"South Windsor School District","=""1320011""","Special Education",62,42,67.7
"Southington School District","=""1310011""","Non-Special Education",408,394,96.6
"Southington School District","=""1310011""","Special Education",66,47,71.2
"Stafford School District","=""1340011""","Non-Special Education",78,76,97.4
"Stafford School District","=""1340011""","Special Education",18,17,"*"
"Stamford Academy District","=""2820013""","Non-Special Education",55,"*","*"
"Stamford Academy District","=""2820013""","Special Education",24,"*","*"
"Stamford School District","=""1350011""","Non-Special Education",1000,891,89.1
"Stamford School District","=""1350011""","Special Education",157,113,72.0
"Stonington School District","=""1370011""","Non-Special Education",149,143,96.0
"Stonington School District","=""1370011""","Special Education",28,17,60.7
"Stratford School District","=""1380011""","Non-Special Education",435,415,95.4
"Stratford School District","=""1380011""","Special Education",85,64,75.3
"Suffield School District","=""1390011""","Non-Special Education",181,177,97.8
"Suffield School District","=""1390011""","Special Education",29,23,79.3
"The Bridge Academy District","=""2690013""","Non-Special Education","*","*","*"
"The Bridge Academy District","=""2690013""","Special Education","*","*","*"
"The Gilbert School District","=""9020022""","Non-Special Education",109,105,96.3
"The Gilbert School District","=""9020022""","Special Education",15,10,"*"
"The Woodstock Academy District","=""9030022""","Non-Special Education",292,289,99.0
"The Woodstock Academy District","=""9030022""","Special Education",24,17,70.8
"Thomaston School District","=""1400011""","Non-Special Education",57,56,98.2
"Thomaston School District","=""1400011""","Special Education",14,10,"*"
"Thompson School District","=""1410011""","Non-Special Education",64,"*","*"
"Thompson School District","=""1410011""","Special Education",8,"*","*"
"Tolland School District","=""1420011""","Non-Special Education",175,175,100.0
"Tolland School District","=""1420011""","Special Education",24,19,79.2
"Torrington School District","=""1430011""","Non-Special Education",176,157,89.2
"Torrington School District","=""1430011""","Special Education",57,33,57.9
"Trumbull School District","=""1440011""","Non-Special Education",472,471,99.8
"Trumbull School District","=""1440011""","Special Education",63,48,76.2
"Unified School District #1","=""3360015""","Non-Special Education",236,"*","*"
"Unified School District #1","=""3360015""","Special Education",274,"*","*"
"Unified School District #2","=""3470015""","Non-Special Education","*","*","*"
"Unified School District #2","=""3470015""","Special Education","*","*","*"
"Vernon School District","=""1460011""","Non-Special Education",172,158,91.9
"Vernon School District","=""1460011""","Special Education",38,21,55.3
"Wallingford School District","=""1480011""","Non-Special Education",390,378,96.9
"Wallingford School District","=""1480011""","Special Education",72,54,75.0
"Waterbury School District","=""1510011""","Non-Special Education",1007,883,87.7
"Waterbury School District","=""1510011""","Special Education",219,124,56.6
"Waterford School District","=""1520011""","Non-Special Education",168,162,96.4
"Waterford School District","=""1520011""","Special Education",33,28,84.8
"Watertown School District","=""1530011""","Non-Special Education",175,166,94.9
"Watertown School District","=""1530011""","Special Education",44,24,54.5
"West Hartford School District","=""1550011""","Non-Special Education",663,649,97.9
"West Hartford School District","=""1550011""","Special Education",112,81,72.3
"West Haven School District","=""1560011""","Non-Special Education",355,310,87.3
"West Haven School District","=""1560011""","Special Education",89,59,66.3
"Westbrook School District","=""1540011""","Non-Special Education",49,46,93.9
"Westbrook School District","=""1540011""","Special Education",12,7,"*"
"Weston School District","=""1570011""","Non-Special Education",188,187,99.5
"Weston School District","=""1570011""","Special Education",22,18,81.8
"Westport School District","=""1580011""","Non-Special Education",411,411,100.0
"Westport School District","=""1580011""","Special Education",68,64,94.1
"Wethersfield School District","=""1590011""","Non-Special Education",252,241,95.6
"Wethersfield School District","=""1590011""","Special Education",48,40,83.3
"Wilton School District","=""1610011""","Non-Special Education",268,267,99.6
"Wilton School District","=""1610011""","Special Education",46,40,87.0
"Windham School District","=""1630011""","Non-Special Education",122,103,84.4
"Windham School District","=""1630011""","Special Education",49,26,53.1
"Windsor Locks School District","=""1650011""","Non-Special Education",97,95,97.9
"Windsor Locks School District","=""1650011""","Special Education",25,16,64.0
"Windsor School District","=""1640011""","Non-Special Education",230,213,92.6
"Windsor School District","=""1640011""","Special Education",60,40,66.7
"Wolcott School District","=""1660011""","Non-Special Education",180,177,98.3
"Wolcott School District","=""1660011""","Special Education",29,27,93.1

