"Four-Year Graduation Rates, 2015-16"
"All Districts, Special Education Status"

"",,,,"Non-Graduates",,,
"Capitol Region Education Council","=""2410014""","Special Education",61,"*","*","*","*"
"Cheshire School District","=""0250011""","Non-Special Education",316,"*","*","*","*"
"Cheshire School District","=""0250011""","Special Education",71,"*","*","*","*"
"Clinton School District","=""0270011""","Non-Special Education",124,"*","*","*","*"
"Clinton School District","=""0270011""","Special Education",16,"*","*","*","*"
"Colchester School District","=""0280011""","Non-Special Education",183,"*","*","*","*"
"Colchester School District","=""0280011""","Special Education",31,"*","*",0,0.0
"Common Ground High School District","=""2680013""","Non-Special Education","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Special Education","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Non-Special Education",2242,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Special Education",229,"*","*","*","*"
"Coventry School District","=""0320011""","Non-Special Education",109,"*","*","*","*"
"Coventry School District","=""0320011""","Special Education",21,"*","*","*","*"
"Cromwell School District","=""0330011""","Non-Special Education",128,"*","*","*","*"
"Cromwell School District","=""0330011""","Special Education",15,"*","*",0,"*"
"Danbury School District","=""0340011""","Non-Special Education",659,55,8.3,68,10.3
"Danbury School District","=""0340011""","Special Education",107,35,32.7,16,15.0
"Darien School District","=""0350011""","Non-Special Education",275,"*","*",0,0.0
"Darien School District","=""0350011""","Special Education",57,"*","*",0,0.0
"Department of Mental Health and Addiction Services","=""3370015""","Non-Special Education","N/A","N/A","N/A","N/A","N/A"
"Department of Mental Health and Addiction Services","=""3370015""","Special Education","*","*","*","*","*"
"Derby School District","=""0370011""","Non-Special Education",75,"*","*","*","*"
"Derby School District","=""0370011""","Special Education",22,"*","*","*","*"
"East Granby School District","=""0400011""","Non-Special Education",62,0,0.0,0,0.0
"East Granby School District","=""0400011""","Special Education",10,"*","*",0,"*"
"East Haddam School District","=""0410011""","Non-Special Education",64,"*","*",0,0.0
"East Haddam School District","=""0410011""","Special Education",16,"*","*","*","*"
"East Hampton School District","=""0420011""","Non-Special Education",140,0,0.0,"*","*"
"East Hampton School District","=""0420011""","Special Education",11,"*","*","*","*"
"East Hartford School District","=""0430011""","Non-Special Education",452,13,2.9,23,5.1
"East Hartford School District","=""0430011""","Special Education",91,17,18.7,8,8.8
"East Haven School District","=""0440011""","Non-Special Education",199,11,5.5,30,15.1
"East Haven School District","=""0440011""","Special Education",41,14,34.1,7,17.1
"East Lyme School District","=""0450011""","Non-Special Education",224,"*","*","*","*"
"East Lyme School District","=""0450011""","Special Education",35,"*","*","*","*"
"East Windsor School District","=""0470011""","Non-Special Education",62,0,0.0,"*","*"
"East Windsor School District","=""0470011""","Special Education",16,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Non-Special Education",66,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Special Education",7,0,"*","*","*"
"Ellington School District","=""0480011""","Non-Special Education",165,"*","*","*","*"
"Ellington School District","=""0480011""","Special Education",22,"*","*",0,0.0
"Elm City College Preparatory School District","=""2890013""","Non-Special Education","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Special Education","*","*","*","*","*"
"Enfield School District","=""0490011""","Non-Special Education",367,11,3.0,29,7.9
"Enfield School District","=""0490011""","Special Education",80,17,21.3,12,15.0
"Explorations District","=""2720013""","Non-Special Education",19,"*","*","*","*"
"Explorations District","=""2720013""","Special Education",8,0,"*","*","*"
"Fairfield School District","=""0510011""","Non-Special Education",658,"*","*","*","*"
"Fairfield School District","=""0510011""","Special Education",102,"*","*","*","*"
"Farmington School District","=""0520011""","Non-Special Education",291,"*","*","*","*"
"Farmington School District","=""0520011""","Special Education",47,"*","*","*","*"
"Glastonbury School District","=""0540011""","Non-Special Education",471,0,0.0,0,0.0
"Glastonbury School District","=""0540011""","Special Education",66,"*","*","*","*"
"Granby School District","=""0560011""","Non-Special Education",170,0,0.0,"*","*"
"Granby School District","=""0560011""","Special Education",24,"*","*","*","*"
"Greenwich School District","=""0570011""","Non-Special Education",536,"*","*","*","*"
"Greenwich School District","=""0570011""","Special Education",98,"*","*","*","*"
"Griswold School District","=""0580011""","Non-Special Education",124,"*","*","*","*"
"Griswold School District","=""0580011""","Special Education",26,"*","*","*","*"
"Groton School District","=""0590011""","Non-Special Education",219,"*","*","*","*"
"Groton School District","=""0590011""","Special Education",47,"*","*","*","*"
"Guilford School District","=""0600011""","Non-Special Education",208,0,0.0,"*","*"
"Guilford School District","=""0600011""","Special Education",43,"*","*","*","*"
"Hamden School District","=""0620011""","Non-Special Education",378,7,1.9,14,3.7
"Hamden School District","=""0620011""","Special Education",87,25,28.7,12,13.8
"Hartford School District","=""0640011""","Non-Special Education",1229,104,8.5,179,14.6
"Hartford School District","=""0640011""","Special Education",286,93,32.5,63,22.0
"Jumoke Academy District","=""2610013""","Non-Special Education",7,"*","*",0,"*"
"Jumoke Academy District","=""2610013""","Special Education","N/A","N/A","N/A","N/A","N/A"
"Killingly School District","=""0690011""","Non-Special Education",173,8,4.6,13,7.5
"Killingly School District","=""0690011""","Special Education",37,16,43.2,6,16.2
"Learn","=""2450014""","Non-Special Education",168,"*","*","*","*"
"Learn","=""2450014""","Special Education",25,"*","*","*","*"
"Lebanon School District","=""0710011""","Non-Special Education",89,0,0.0,"*","*"
"Lebanon School District","=""0710011""","Special Education",13,"*","*","*","*"
"Ledyard School District","=""0720011""","Non-Special Education",193,"*","*","*","*"
"Ledyard School District","=""0720011""","Special Education",39,"*","*","*","*"
"Litchfield School District","=""0740011""","Non-Special Education",76,0,0.0,0,0.0
"Litchfield School District","=""0740011""","Special Education",9,"*","*",0,"*"
"Madison School District","=""0760011""","Non-Special Education",270,"*","*","*","*"
"Madison School District","=""0760011""","Special Education",32,"*","*","*","*"
"Manchester School District","=""0770011""","Non-Special Education",342,18,5.3,22,6.4
"Manchester School District","=""0770011""","Special Education",65,20,30.8,9,13.8
"Meriden School District","=""0800011""","Non-Special Education",478,26,5.4,65,13.6
"Meriden School District","=""0800011""","Special Education",133,49,36.8,46,34.6
"Middletown School District","=""0830011""","Non-Special Education",280,"*","*","*","*"
"Middletown School District","=""0830011""","Special Education",54,"*","*","*","*"
"Milford School District","=""0840011""","Non-Special Education",404,"*","*","*","*"
"Milford School District","=""0840011""","Special Education",78,"*","*","*","*"
"Monroe School District","=""0850011""","Non-Special Education",259,"*","*","*","*"
"Monroe School District","=""0850011""","Special Education",31,0,0.0,0,0.0
"Montville School District","=""0860011""","Non-Special Education",153,"*","*","*","*"
"Montville School District","=""0860011""","Special Education",27,"*","*","*","*"
"Naugatuck School District","=""0880011""","Non-Special Education",249,"*","*","*","*"
"Naugatuck School District","=""0880011""","Special Education",61,"*","*","*","*"
"New Britain School District","=""0890011""","Non-Special Education",527,49,9.3,84,15.9
"New Britain School District","=""0890011""","Special Education",118,35,29.7,23,19.5
"New Canaan School District","=""0900011""","Non-Special Education",238,"*","*",0,0.0
"New Canaan School District","=""0900011""","Special Education",42,"*","*",0,0.0
"New Fairfield School District","=""0910011""","Non-Special Education",217,0,0.0,"*","*"
"New Fairfield School District","=""0910011""","Special Education",26,"*","*","*","*"
"New Haven School District","=""0930011""","Non-Special Education",1226,66,5.4,163,13.3
"New Haven School District","=""0930011""","Special Education",221,57,25.8,37,16.7
"New London School District","=""0950011""","Non-Special Education",190,7,3.7,28,14.7
"New London School District","=""0950011""","Special Education",53,19,35.8,9,17.0
"New Milford School District","=""0960011""","Non-Special Education",302,"*","*","*","*"
"New Milford School District","=""0960011""","Special Education",40,"*","*","*","*"
"Newington School District","=""0940011""","Non-Special Education",259,"*","*","*","*"
"Newington School District","=""0940011""","Special Education",51,"*","*","*","*"
"Newtown School District","=""0970011""","Non-Special Education",385,"*","*","*","*"
"Newtown School District","=""0970011""","Special Education",39,"*","*","*","*"
"North Branford School District","=""0990011""","Non-Special Education",115,"*","*","*","*"
"North Branford School District","=""0990011""","Special Education",29,"*","*","*","*"
"North Haven School District","=""1010011""","Non-Special Education",239,"*","*","*","*"
"North Haven School District","=""1010011""","Special Education",27,"*","*","*","*"
"North Stonington School District","=""1020011""","Non-Special Education",42,"*","*","*","*"
"North Stonington School District","=""1020011""","Special Education",7,"*","*",0,"*"
"Norwalk School District","=""1030011""","Non-Special Education",713,17,2.4,32,4.5
"Norwalk School District","=""1030011""","Special Education",100,21,21.0,7,7.0
"Norwich Free Academy District","=""9010022""","Non-Special Education",496,7,1.4,53,10.7
"Norwich Free Academy District","=""9010022""","Special Education",82,15,18.3,23,28.0
"Old Saybrook School District","=""1060011""","Non-Special Education",117,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Special Education",18,"*","*","*","*"
"Oxford School District","=""1080011""","Non-Special Education",125,0,0.0,"*","*"
"Oxford School District","=""1080011""","Special Education",18,"*","*","*","*"
"Path Academy District","=""2930013""","Non-Special Education",27,20,74.1,"*","*"
"Path Academy District","=""2930013""","Special Education",11,7,"*","*","*"
"Plainfield School District","=""1090011""","Non-Special Education",159,"*","*","*","*"
"Plainfield School District","=""1090011""","Special Education",38,"*","*","*","*"
"Plainville School District","=""1100011""","Non-Special Education",173,"*","*","*","*"
"Plainville School District","=""1100011""","Special Education",28,"*","*","*","*"
"Plymouth School District","=""1110011""","Non-Special Education",85,"*","*","*","*"
"Plymouth School District","=""1110011""","Special Education",21,"*","*",0,0.0
"Portland School District","=""1130011""","Non-Special Education",80,0,0.0,"*","*"
"Portland School District","=""1130011""","Special Education",9,"*","*",0,"*"
"Putnam School District","=""1160011""","Non-Special Education",54,"*","*","*","*"
"Putnam School District","=""1160011""","Special Education",18,"*","*","*","*"
"Regional School District 01","=""2010012""","Non-Special Education",89,"*","*","*","*"
"Regional School District 01","=""2010012""","Special Education",11,0,"*",0,"*"
"Regional School District 04","=""2040012""","Non-Special Education",123,"*","*",0,0.0
"Regional School District 04","=""2040012""","Special Education",27,"*","*","*","*"
"Regional School District 05","=""2050012""","Non-Special Education",346,0,0.0,"*","*"
"Regional School District 05","=""2050012""","Special Education",51,9,17.6,"*","*"
"Regional School District 06","=""2060012""","Non-Special Education",86,"*","*",0,0.0
"Regional School District 06","=""2060012""","Special Education",16,"*","*",0,"*"
"Regional School District 07","=""2070012""","Non-Special Education",161,"*","*","*","*"
"Regional School District 07","=""2070012""","Special Education",30,"*","*",0,0.0
"Regional School District 08","=""2080012""","Non-Special Education",222,"*","*","*","*"
"Regional School District 08","=""2080012""","Special Education",39,"*","*","*","*"
"Regional School District 09","=""2090012""","Non-Special Education",219,"*","*","*","*"
"Regional School District 09","=""2090012""","Special Education",35,"*","*","*","*"
"Regional School District 10","=""2100012""","Non-Special Education",175,0,0.0,"*","*"
"Regional School District 10","=""2100012""","Special Education",21,"*","*","*","*"
"Regional School District 11","=""2110012""","Non-Special Education",22,"*","*","*","*"
"Regional School District 11","=""2110012""","Special Education",11,"*","*","*","*"
"Regional School District 12","=""2120012""","Non-Special Education",67,0,0.0,"*","*"
"Regional School District 12","=""2120012""","Special Education",11,"*","*",0,"*"
"Regional School District 13","=""2130012""","Non-Special Education",120,"*","*","*","*"
"Regional School District 13","=""2130012""","Special Education",29,"*","*",0,0.0
"Regional School District 14","=""2140012""","Non-Special Education",165,"*","*","*","*"
"Regional School District 14","=""2140012""","Special Education",20,"*","*",0,0.0
"Regional School District 15","=""2150012""","Non-Special Education",239,"*","*","*","*"
"Regional School District 15","=""2150012""","Special Education",50,"*","*","*","*"
"Regional School District 16","=""2160012""","Non-Special Education",164,"*","*","*","*"
"Regional School District 16","=""2160012""","Special Education",22,"*","*",0,0.0
"Regional School District 17","=""2170012""","Non-Special Education",121,0,0.0,"*","*"
"Regional School District 17","=""2170012""","Special Education",28,"*","*","*","*"
"Regional School District 18","=""2180012""","Non-Special Education",92,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Special Education",11,"*","*","*","*"
"Regional School District 19","=""2190012""","Non-Special Education",232,"*","*","*","*"
"Regional School District 19","=""2190012""","Special Education",56,"*","*","*","*"
"Ridgefield School District","=""1180011""","Non-Special Education",381,"*","*","*","*"
"Ridgefield School District","=""1180011""","Special Education",49,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Non-Special Education",163,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Special Education",20,"*","*","*","*"
"Seymour School District","=""1240011""","Non-Special Education",150,"*","*","*","*"
"Seymour School District","=""1240011""","Special Education",16,"*","*",0,"*"
"Shelton School District","=""1260011""","Non-Special Education",361,"*","*","*","*"
"Shelton School District","=""1260011""","Special Education",55,"*","*","*","*"
"Simsbury School District","=""1280011""","Non-Special Education",317,0,0.0,"*","*"
"Simsbury School District","=""1280011""","Special Education",49,"*","*","*","*"
"Somers School District","=""1290011""","Non-Special Education",106,"*","*",0,0.0
"Somers School District","=""1290011""","Special Education",19,"*","*","*","*"
"South Windsor School District","=""1320011""","Non-Special Education",285,"*","*","*","*"
"South Windsor School District","=""1320011""","Special Education",40,"*","*","*","*"
"Southington School District","=""1310011""","Non-Special Education",431,"*","*","*","*"
"Southington School District","=""1310011""","Special Education",67,"*","*","*","*"
"Stafford School District","=""1340011""","Non-Special Education",99,"*","*","*","*"
"Stafford School District","=""1340011""","Special Education",15,"*","*",0,"*"
"Stamford Academy District","=""2820013""","Non-Special Education",44,15,34.1,"*","*"
"Stamford Academy District","=""2820013""","Special Education",9,6,"*","*","*"
"Stamford School District","=""1350011""","Non-Special Education",1045,29,2.8,70,6.7
"Stamford School District","=""1350011""","Special Education",146,26,17.8,11,7.5
"Stonington School District","=""1370011""","Non-Special Education",172,0,0.0,"*","*"
"Stonington School District","=""1370011""","Special Education",22,"*","*","*","*"
"Stratford School District","=""1380011""","Non-Special Education",515,14,2.7,14,2.7
"Stratford School District","=""1380011""","Special Education",72,21,29.2,8,11.1
"Suffield School District","=""1390011""","Non-Special Education",185,"*","*","*","*"
"Suffield School District","=""1390011""","Special Education",25,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-Special Education",28,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Special Education",6,"*","*","*","*"
"The Gilbert School District","=""9020022""","Non-Special Education",84,"*","*","*","*"
"The Gilbert School District","=""9020022""","Special Education",17,"*","*","*","*"
"Thomaston School District","=""1400011""","Non-Special Education",42,0,0.0,0,0.0
"Thomaston School District","=""1400011""","Special Education",10,0,"*",0,"*"
"Thompson School District","=""1410011""","Non-Special Education",67,"*","*",0,0.0
"Thompson School District","=""1410011""","Special Education",7,"*","*",0,"*"
"Tolland School District","=""1420011""","Non-Special Education",195,"*","*","*","*"
"Tolland School District","=""1420011""","Special Education",22,"*","*","*","*"
"Torrington School District","=""1430011""","Non-Special Education",233,6,2.6,21,9.0
"Torrington School District","=""1430011""","Special Education",56,17,30.4,8,14.3
"Trumbull School District","=""1440011""","Non-Special Education",486,"*","*","*","*"
"Trumbull School District","=""1440011""","Special Education",50,"*","*","*","*"
"Unified School District #1","=""3360015""","Non-Special Education",217,"*","*",184,84.8
"Unified School District #1","=""3360015""","Special Education",124,"*","*",75,60.5
"Unified School District #2","=""3470015""","Non-Special Education",18,"*","*",12,"*"
"Unified School District #2","=""3470015""","Special Education",31,"*","*",16,51.6
"Vernon School District","=""1460011""","Non-Special Education",169,"*","*","*","*"
"Vernon School District","=""1460011""","Special Education",39,"*","*","*","*"
"Wallingford School District","=""1480011""","Non-Special Education",473,"*","*","*","*"
"Wallingford School District","=""1480011""","Special Education",84,"*","*","*","*"
"Waterbury School District","=""1510011""","Non-Special Education",1067,18,1.7,213,20.0
"Waterbury School District","=""1510011""","Special Education",215,46,21.4,65,30.2
"Waterford School District","=""1520011""","Non-Special Education",149,"*","*","*","*"
"Waterford School District","=""1520011""","Special Education",38,"*","*","*","*"
"Watertown School District","=""1530011""","Non-Special Education",201,0,0.0,"*","*"
"Watertown School District","=""1530011""","Special Education",26,"*","*","*","*"
"West Hartford School District","=""1550011""","Non-Special Education",674,"*","*","*","*"
"West Hartford School District","=""1550011""","Special Education",101,"*","*","*","*"
"West Haven School District","=""1560011""","Non-Special Education",390,12,3.1,64,16.4
"West Haven School District","=""1560011""","Special Education",75,19,25.3,9,12.0
"Westbrook School District","=""1540011""","Non-Special Education",52,"*","*",0,0.0
"Westbrook School District","=""1540011""","Special Education",11,"*","*","*","*"
"Weston School District","=""1570011""","Non-Special Education",181,0,0.0,0,0.0
"Weston School District","=""1570011""","Special Education",23,0,0.0,"*","*"
"Westport School District","=""1580011""","Non-Special Education",410,"*","*",0,0.0
"Westport School District","=""1580011""","Special Education",70,"*","*","*","*"
"Wethersfield School District","=""1590011""","Non-Special Education",275,"*","*","*","*"
"Wethersfield School District","=""1590011""","Special Education",36,"*","*","*","*"
"Wilton School District","=""1610011""","Non-Special Education",299,"*","*",0,0.0
"Wilton School District","=""1610011""","Special Education",43,"*","*",0,0.0
"Windham School District","=""1630011""","Non-Special Education",116,"*","*","*","*"
"Windham School District","=""1630011""","Special Education",34,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-Special Education",117,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Special Education",27,"*","*","*","*"
"Windsor School District","=""1640011""","Non-Special Education",224,"*","*","*","*"
"Windsor School District","=""1640011""","Special Education",51,"*","*","*","*"
"Wolcott School District","=""1660011""","Non-Special Education",197,"*","*","*","*"
"Wolcott School District","=""1660011""","Special Education",22,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Non-Special Education",227,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Special Education",17,"*","*",0,"*"

