"Four-Year Graduation Rates, 2010-11"
"All Districts, Special Education Status"

"",,,"Graduates",,"Non-Graduates",,,
"North Branford School District","Special Education",30,23,76.7,"*","*","*","*"
"North Haven School District","Non-Special Education",278,248,89.2,"*","*","*","*"
"North Haven School District","Special Education",28,20,71.4,"*","*","*","*"
"North Stonington School District","Non-Special Education",61,54,88.5,"*","*","*","*"
"North Stonington School District","Special Education",6,6,100.0,"*","*","*","*"
"Norwalk School District","Non-Special Education",781,670,85.8,38,4.9,73,9.3
"Norwalk School District","Special Education",118,87,73.7,20,16.9,11,9.3
"Norwich Free Academy District","Non-Special Education",536,459,85.6,"*","*",75,14.0
"Norwich Free Academy District","Special Education",101,59,58.4,"*","*",20,19.8
"Norwich School District","Non-Special Education","*","*","*","*","*","*","*"
"Norwich School District","Special Education","*","*","*","*","*","*","*"
"Old Saybrook School District","Non-Special Education",112,"*","*","*","*","*","*"
"Old Saybrook School District","Special Education",11,"*","*","*","*","*","*"
"Oxford School District","Non-Special Education",144,139,96.5,"*","*","*","*"
"Oxford School District","Special Education",11,8,72.7,"*","*","*","*"
"Plainfield School District","Non-Special Education",192,170,88.5,6,3.1,"*","*"
"Plainfield School District","Special Education",38,27,71.1,7,18.4,"*","*"
"Plainville School District","Non-Special Education",206,185,89.8,"*","*","*","*"
"Plainville School District","Special Education",29,22,75.9,"*","*","*","*"
"Plymouth School District","Non-Special Education",129,118,91.5,"*","*","*","*"
"Plymouth School District","Special Education",11,8,72.7,"*","*","*","*"
"Portland School District","Non-Special Education",88,75,85.2,"*","*","*","*"
"Portland School District","Special Education",9,6,66.7,"*","*","*","*"
"Putnam School District","Non-Special Education",57,49,86.0,"*","*","*","*"
"Putnam School District","Special Education",18,10,55.6,"*","*","*","*"
"Regional School District 01","Non-Special Education",122,102,83.6,"*","*","*","*"
"Regional School District 01","Special Education",16,13,81.3,"*","*","*","*"
"Regional School District 04","Non-Special Education",148,135,91.2,"*","*","*","*"
"Regional School District 04","Special Education",23,16,69.6,"*","*","*","*"
"Regional School District 05","Non-Special Education",368,346,94.0,7,1.9,"*","*"
"Regional School District 05","Special Education",41,32,78.0,7,17.1,"*","*"
"Regional School District 06","Non-Special Education",89,79,88.8,"*","*","*","*"
"Regional School District 06","Special Education",15,13,86.7,"*","*","*","*"
"Regional School District 07","Non-Special Education",183,179,97.8,"*","*","*","*"
"Regional School District 07","Special Education",25,16,64.0,"*","*","*","*"
"Regional School District 08","Non-Special Education",238,209,87.8,13,5.5,"*","*"
"Regional School District 08","Special Education",29,17,58.6,8,27.6,"*","*"
"Regional School District 09","Non-Special Education",183,182,99.5,"*","*","*","*"
"Regional School District 09","Special Education",37,28,75.7,"*","*","*","*"
"Regional School District 10","Non-Special Education",161,159,98.8,"*","*","*","*"
"Regional School District 10","Special Education",16,10,62.5,"*","*","*","*"
"Regional School District 11","Non-Special Education","*","*","*","*","*","*","*"
"Regional School District 11","Special Education","*","*","*","*","*","*","*"
"Regional School District 12","Non-Special Education",81,69,85.2,"*","*","*","*"
"Regional School District 12","Special Education",12,11,91.7,"*","*","*","*"
"Regional School District 13","Non-Special Education",125,118,94.4,"*","*","*","*"
"Regional School District 13","Special Education",16,13,81.3,"*","*","*","*"
"Regional School District 14","Non-Special Education",201,192,95.5,"*","*","*","*"
"Regional School District 14","Special Education",17,15,88.2,"*","*","*","*"
"Regional School District 15","Non-Special Education",349,327,93.7,8,2.3,"*","*"
"Regional School District 15","Special Education",41,30,73.2,8,19.5,"*","*"
"Regional School District 16","Non-Special Education",181,163,90.1,"*","*","*","*"
"Regional School District 16","Special Education",15,10,66.7,"*","*","*","*"
"Regional School District 17","Non-Special Education",159,148,93.1,"*","*","*","*"
"Regional School District 17","Special Education",22,20,90.9,"*","*","*","*"
"Regional School District 18","Non-Special Education",121,120,99.2,"*","*","*","*"
"Regional School District 18","Special Education",14,11,78.6,"*","*","*","*"
"Regional School District 19","Non-Special Education",247,214,86.6,12,4.9,"*","*"
"Regional School District 19","Special Education",37,21,56.8,14,37.8,"*","*"
"Ridgefield School District","Non-Special Education",386,376,97.4,"*","*","*","*"
"Ridgefield School District","Special Education",48,41,85.4,"*","*","*","*"
"Rocky Hill School District","Non-Special Education",169,154,91.1,"*","*","*","*"
"Rocky Hill School District","Special Education",8,7,87.5,"*","*","*","*"
"Seymour School District","Non-Special Education",179,151,84.4,"*","*","*","*"
"Seymour School District","Special Education",10,6,60.0,"*","*","*","*"
"Shelton School District","Non-Special Education",370,337,91.1,13,3.5,"*","*"
"Shelton School District","Special Education",31,15,48.4,12,38.7,"*","*"
"Simsbury School District","Non-Special Education",328,315,96.0,"*","*","*","*"
"Simsbury School District","Special Education",30,25,83.3,"*","*","*","*"
"Somers School District","Non-Special Education",131,126,96.2,"*","*","*","*"
"Somers School District","Special Education",14,11,78.6,"*","*","*","*"
"South Windsor School District","Non-Special Education",378,352,93.1,9,2.4,17,4.5
"South Windsor School District","Special Education",47,34,72.3,7,14.9,6,12.8
"Southington School District","Non-Special Education",483,450,93.2,18,3.7,"*","*"
"Southington School District","Special Education",64,45,70.3,15,23.4,"*","*"
"Stafford School District","Non-Special Education",121,"*","*","*","*","*","*"
"Stafford School District","Special Education",14,"*","*","*","*","*","*"
"Stamford Academy District","Non-Special Education",46,"*","*","*","*","*","*"
"Stamford Academy District","Special Education",9,"*","*","*","*","*","*"
"Stamford School District","Non-Special Education",1067,925,86.7,69,6.5,73,6.8
"Stamford School District","Special Education",122,89,73.0,23,18.9,10,8.2
"Stonington School District","Non-Special Education",184,178,96.7,"*","*","*","*"
"Stonington School District","Special Education",28,20,71.4,"*","*","*","*"
"Stratford School District","Non-Special Education",519,473,91.1,11,2.1,35,6.7
"Stratford School District","Special Education",62,39,62.9,15,24.2,8,12.9
"Suffield School District","Non-Special Education",202,192,95.0,"*","*","*","*"
"Suffield School District","Special Education",13,12,92.3,"*","*","*","*"
"The Bridge Academy District","Non-Special Education","*","*","*","*","*","*","*"
"The Bridge Academy District","Special Education","*","*","*","*","*","*","*"
"The Gilbert School District","Non-Special Education",63,"*","*","*","*","*","*"
"The Gilbert School District","Special Education",12,"*","*","*","*","*","*"
"Thomaston School District","Non-Special Education",79,75,94.9,"*","*","*","*"
"Thomaston School District","Special Education",26,21,80.8,"*","*","*","*"
"Thompson School District","Non-Special Education",89,"*","*","*","*","*","*"
"Thompson School District","Special Education",6,"*","*","*","*","*","*"
"Tolland School District","Non-Special Education",208,195,93.8,"*","*","*","*"
"Tolland School District","Special Education",16,12,75.0,"*","*","*","*"
"Torrington School District","Non-Special Education",251,202,80.5,13,5.2,36,14.3
"Torrington School District","Special Education",32,17,53.1,7,21.9,8,25.0
"Trumbull School District","Non-Special Education",467,459,98.3,"*","*","*","*"
"Trumbull School District","Special Education",36,33,91.7,"*","*","*","*"
"Unified School District #1","Non-Special Education",408,"*","*",112,27.5,290,71.1
"Unified School District #1","Special Education",147,"*","*",62,42.2,72,49.0
"Unified School District #2","Non-Special Education",20,6,30.0,"*","*","*","*"
"Unified School District #2","Special Education",30,9,30.0,"*","*","*","*"
"Vernon School District","Non-Special Education",260,220,84.6,11,4.2,"*","*"
"Vernon School District","Special Education",30,17,56.7,8,26.7,"*","*"
"Wallingford School District","Non-Special Education",495,442,89.3,16,3.2,37,7.5
"Wallingford School District","Special Education",66,46,69.7,13,19.7,7,10.6
"Waterbury School District","Non-Special Education",1134,772,68.1,32,2.8,330,29.1
"Waterbury School District","Special Education",175,88,50.3,31,17.7,56,32.0
"Waterford School District","Non-Special Education",255,236,92.5,"*","*","*","*"
"Waterford School District","Special Education",17,12,70.6,"*","*","*","*"
"Watertown School District","Non-Special Education",217,200,92.2,8,3.7,"*","*"
"Watertown School District","Special Education",31,17,54.8,9,29.0,"*","*"
"West Hartford School District","Non-Special Education",727,680,93.5,15,2.1,32,4.4
"West Hartford School District","Special Education",102,69,67.6,25,24.5,8,7.8
"West Haven School District","Non-Special Education",418,291,69.6,23,5.5,104,24.9
"West Haven School District","Special Education",42,22,52.4,9,21.4,11,26.2
"Westbrook School District","Non-Special Education",68,"*","*","*","*","*","*"
"Westbrook School District","Special Education",7,"*","*","*","*","*","*"
"Weston School District","Non-Special Education",182,181,99.5,"*","*","*","*"
"Weston School District","Special Education",13,11,84.6,"*","*","*","*"
"Westport School District","Non-Special Education",419,413,98.6,"*","*","*","*"
"Westport School District","Special Education",56,46,82.1,"*","*","*","*"
"Wethersfield School District","Non-Special Education",281,264,94.0,"*","*","*","*"
"Wethersfield School District","Special Education",24,14,58.3,"*","*","*","*"
"Wilton School District","Non-Special Education",279,276,98.9,"*","*","*","*"
"Wilton School District","Special Education",27,23,85.2,"*","*","*","*"
"Windham School District","Non-Special Education",216,138,63.9,31,14.4,47,21.8
"Windham School District","Special Education",51,25,49.0,15,29.4,11,21.6
"Windsor Locks School District","Non-Special Education",122,107,87.7,"*","*","*","*"
"Windsor Locks School District","Special Education",13,8,61.5,"*","*","*","*"
"Windsor School District","Non-Special Education",308,264,85.7,16,5.2,"*","*"
"Windsor School District","Special Education",45,29,64.4,12,26.7,"*","*"
"Wolcott School District","Non-Special Education",207,195,94.2,"*","*","*","*"
"Wolcott School District","Special Education",19,14,73.7,"*","*","*","*"
"Woodstock Academy District","Non-Special Education",275,260,94.5,"*","*","*","*"
"Woodstock Academy District","Special Education",24,22,91.7,"*","*","*","*"

